Flight freeze,Position freeze,Roll Euler angle,Pitch Euler angle,Angle of attack,Heading,Altitude,Vertical dev'n from glidepath,Horizontal dev'n,Right Sidestick pitch,Right Sidestick roll,Reposition,WOW_L,WOW_R,WOW_N
0.0,0.0,-1.4110896363854402,3.804188266396523,5.961154143015545,60.04210980733237,2920.7596893310583,-0.026745698531158296,-0.07549321573848526,-1.2112941990296069,-0.8298322769502788,0.0,0.0,0.0,0.0
0.0,0.0,-1.1141404156782198,3.8250559690047297,5.773563024949052,59.900500628413006,2911.71336894133,-0.024688356727057555,-0.07421652942287679,-0.0706070101990991,-0.6853852515317959,0.0,0.0,0.0,0.0
0.0,0.0,-0.7807186982210945,3.70127705966725,5.557632782879999,59.788862116196576,2902.908298866424,-0.022200493762890492,-0.07279901191884396,0.0,-1.5248899833828775,0.0,0.0,0.0,0.0
0.0,0.0,-0.10975569264685844,3.6879756755017206,5.515332079948264,59.74528893004072,2894.395715591758,-0.01950270714277917,-0.07133313109900088,0.0,-0.6667276392591756,0.0,0.0,0.0,0.0
0.0,0.0,0.3648733431100847,3.7285660505294795,5.527119159698485,59.792269287109384,2885.9785498046886,-0.016660921815782763,-0.06983828261494637,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5718703926826011,3.7709688751065022,5.5389243923887905,59.87713568551199,2877.8593500876955,-0.013789696713947518,-0.06838580677095725,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.727830515553554,3.805441493789354,5.5421826640764875,60.0119924545288,2869.8235321044954,-0.010770490664678306,-0.06692916573956607,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.81632218589174,3.8355941265187403,5.543236519428009,60.17033207670172,2861.885757770947,-0.007611145057338944,-0.06548467912572498,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7294296212494374,3.8625107159217187,5.541413853565852,60.320526281992585,2854.2316538492873,-0.004413955578153617,-0.06410255221029122,0.0,0.05399284263451896,0.0,0.0,0.0,0.0
0.0,0.0,0.6476407100756963,3.8831757307052617,5.533148775498071,60.42211850484211,2846.632802327476,-0.0010585884059158043,-0.06272358703427018,0.0006154199460676563,0.046279579401016256,0.0,0.0,0.0,0.0
0.0,0.0,0.5783896517753603,3.8590983486175547,5.481836357116698,60.48975746154785,2839.0016259765644,0.0024563980987295,-0.061338306590914715,0.4926825860887767,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5145131083244971,3.6959078007556037,5.326167248665017,60.54300868257561,2831.737569606053,0.005826566427787545,-0.0600279044914753,1.4690886304733604,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.45369635141173076,3.375650466874589,5.119471494541614,60.59423943453056,2823.8421148255843,0.009189780682411977,-0.058666840628829126,0.03569550292436465,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4068660334664948,3.48296517255355,5.323767710705192,60.6424195425851,2815.7524264588665,0.012294256717574854,-0.05740438568956997,0.5936968740151856,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.37269157568613687,3.3677387873331712,5.220908610026043,60.68486845228407,2807.4099555121566,0.015292289356390633,-0.05611514879597559,1.9222371551725592,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.34179517053640807,2.7816752057809073,4.789886492949269,60.72267569028418,2798.4683556189925,0.01796694361389828,-0.05479388676870327,1.7016948346908287,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.310983052667306,2.3589176547770605,4.6737923135562855,60.75865578164863,2788.3887765066975,0.020111531095237115,-0.053479273936578225,0.4949724917509129,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2866338044404984,2.408158991647807,4.9434256139008905,60.79225465525752,2777.4743174677337,0.02164409293428711,-0.05229649044897244,1.3193148439345137,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.26909337627391,2.219314001500608,4.880393296480179,60.82250356674194,2765.6922200520858,0.022681914890805885,-0.05113200463044145,1.4860176146030437,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2512026766935985,1.9499579482608373,4.828744125366212,60.85243089463977,2752.373041449657,0.023371772964795437,-0.04979951141609082,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.23654449017097545,2.137342095375062,5.138144423564277,60.880786259969064,2739.0004425048865,0.023773764415333656,-0.04854571702890103,0.20446714013814918,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.22684646073890785,2.2170802043831865,5.22067399646925,60.90762254466181,2725.167926290762,0.0239738093527115,-0.047260837629437474,0.5621620779452119,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.21792199897269401,2.1414450208346048,5.154789169629416,60.933318932851186,2711.244262695315,0.02406319874959684,-0.0459749094831447,0.945826619863508,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.20802584725121664,1.939833956460159,5.004678001006444,60.957685152689635,2697.23659261068,0.024012401738824962,-0.04469416073213021,1.1382560903827355,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.19701774728794885,1.693753180404502,4.8729842106501255,60.98002107938131,2683.2745971679738,0.023709694311643627,-0.04343848171023029,0.6534775023659078,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18486727488801846,1.6878815584994378,5.009874404744901,61.00309956327398,2667.7552204537947,0.023119163521109747,-0.04210832762591383,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1765618824089568,1.8644444768627473,5.208540270725886,61.0243268807729,2652.444208780926,0.022415416470418368,-0.040831099729985006,0.0672038588672875,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1704751161184719,1.8859338735012299,5.206930404013776,61.04476717685127,2636.808053523939,0.02160356827872865,-0.03952064864495966,0.023079033227677022,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.163945047184825,1.847585606078307,5.1686249872048675,61.06419976552328,2621.5604095459007,0.02079120685812087,-0.038233120615283646,0.01085600877801577,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1568610596915953,1.780740429525791,5.115459317746369,61.0828984302023,2606.2286005434808,0.01993057771545389,-0.03693727055645506,0.44299962598344544,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.14894407409794466,1.6446316266546435,5.036084009676563,61.101016141930394,2590.3588966836764,0.018906104435421983,-0.03561774770520171,0.19747294698442716,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.14130389119716413,1.6546996375347693,5.107832117283596,61.11737425783846,2575.196548786572,0.01782209862102853,-0.03436293270676695,0.0,0.04826987423795337,0.0,0.0,0.0,0.0
0.0,0.0,0.13484072685241702,1.7296931691791684,5.199097177256709,61.13409166750699,2558.745133109716,0.016561396865417122,-0.03301212782769101,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.12974422409826408,1.7407579349011781,5.207960644546819,61.14936579490194,2542.914929448342,0.015275086485305615,-0.03170445158469433,0.00983868204817479,0.218289046871419,0.0,0.0,0.0,0.0
0.0,0.0,0.12449192174750837,1.7160597910051736,5.190132483192112,61.164364275725,2526.809103260873,0.01392034068703652,-0.03037042162664558,0.20408396916868898,0.28546924176423444,0.0,0.0,0.0,0.0
0.0,0.0,0.11915910930610166,1.5776062385708676,5.072641176335952,61.178223404229854,2511.00975126379,0.012461642241653248,-0.029057573015783367,0.9127792821210986,0.028960937086273647,0.0,0.0,0.0,0.0
0.0,0.0,0.11192473801581773,1.3347593157187754,4.947515010833739,61.191449538521155,2494.4646367612127,0.010817132060132578,-0.027809064308910253,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.10480156255529269,1.4054657423749886,5.113282710947888,61.204189462864655,2477.6751267453496,0.008865646819801985,-0.026462553504933702,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.10041925802509824,1.479061722755432,5.209275479012347,61.21640810053401,2460.144416971412,0.006769965561304903,-0.025137844753075143,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.09719090241317947,1.4752049123247444,5.2125185827414215,61.227612495422356,2443.5314229329465,0.004650948671041964,-0.02386772194101162,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.09350406099110842,1.4584871083498008,5.211948653062184,61.238827069600426,2426.2089640299496,0.00232757770572785,-0.022513406351208704,-0.5330521666134395,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0898090587556362,1.5445079278945908,5.3061380958557125,61.24976135253908,2408.900776367191,-1.7349823610864e-05,-0.021152825020253677,-0.948073650598525,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.08739750506356357,1.628873648742833,5.350210398435595,61.26022934913635,2391.8796895345054,-0.002334125012566773,-0.019785444096972537,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.08469711320132625,1.549495667827373,5.25797020659155,61.27076962529397,2374.3498784279373,-0.004792274873969755,-0.01835127456151711,-0.08859635919940725,-0.2575955463915455,0.0,0.0,0.0,0.0
0.0,0.0,0.08304460299141864,1.509230103898554,5.2410820291397435,61.280784769261125,2357.504394531253,-0.007157720060662334,-0.016983117313778148,-0.19944006806992506,-0.5960267769529461,0.0,0.0,0.0,0.0
0.0,0.0,0.10531417926152543,1.5145974000295004,5.266399553087022,61.291891140408005,2340.272819010418,-0.009636939213507674,-0.015582688483926965,-0.058003743448191286,-0.9355404456456502,0.0,0.0,0.0,0.0
0.0,0.0,0.4338206274836672,1.5063104138654815,5.275336574105657,61.322648889878224,2323.2265720741443,-0.012203278001763062,-0.01418530376737607,-0.10103892783323924,-2.0744785888522266,0.0,0.0,0.0,0.0
0.0,0.0,1.2904466766378153,1.5113004627435103,5.298070990520975,61.44830803249193,2306.119904891308,-0.014857893445245587,-0.012808448817256995,-0.24672453980083067,-1.7717244599176514,0.0,0.0,0.0,0.0
0.0,0.0,2.0957846522331263,1.5177728295326216,5.316725101470947,61.709106826782254,2288.36040527344,-0.017679069600999364,-0.0114703061059117,-0.0236321270465851,-0.107132303714752,0.0,0.0,0.0,0.0
0.0,0.0,2.2517090320587156,1.494549088478089,5.310237169265748,62.00821342468262,2271.334902343755,-0.02047680605202912,-0.010313668325543401,0.0,1.0561197161674507,0.0,0.0,0.0,0.0
0.0,0.0,1.9175849593415555,1.485507322817435,5.322199480874198,62.2697617667062,2253.668541733103,-0.02349376134878517,-0.009246937987603652,0.0,1.2775549085772768,0.0,0.0,0.0,0.0
0.0,0.0,1.4128602966666228,1.4879763176043819,5.336896260579427,62.45043158531192,2235.968526204432,-0.02660358347930013,-0.008301374774115721,0.0,0.06433189660310741,0.0,0.0,0.0,0.0
0.0,0.0,0.9534984392424435,1.4914311716953919,5.347978383302691,62.58336822191874,2218.469762166345,-0.02977203814468038,-0.00745239303796547,0.0695424589018027,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6289738209351248,1.4443741777668826,5.30634631281314,62.65534550210704,2201.160039487097,-0.03297836001476517,-0.006673888141370285,0.37659849939139,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.39616296392806016,1.369937419891355,5.277003278123571,62.690603864953886,2182.79134807181,-0.036534634676385444,-0.0058865305135383005,-0.6618755650013067,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.24270695282353308,1.5033911837471865,5.430084726545544,62.709791564941405,2165.026302083337,-0.03998884260654449,-0.005152769583380824,-1.9895361794365771,-0.6223709980646771,0.0,0.0,0.0,0.0
0.0,0.0,0.4280085151499891,1.7958942601021275,5.657221449182389,62.73610151574966,2147.2477144281947,-0.04327454528910048,-0.004440065681379473,-2.259507894515989,-2.1439870367658895,0.0,0.0,0.0,0.0
0.0,0.0,1.1491929698497718,2.087012052536011,5.797568645883112,62.8576851702751,2129.8680913397607,-0.04632083960670106,-0.003739663533509668,-1.6611373576712123,-1.2760789546560756,0.0,0.0,0.0,0.0
0.0,0.0,1.6013068189012238,2.2486011525417924,5.794332950673201,63.07390846090116,2113.3011656416234,-0.04894956304354869,-0.003116525843382781,-0.33441973747091047,-0.2277734634724079,0.0,0.0,0.0,0.0
0.0,0.0,1.317218114932379,2.225990583499272,5.653889477252961,63.30364569028219,2097.5531667073587,-0.05115380650386215,-0.0026187175826634605,-0.6184970773756496,0.9250992772479846,0.0,0.0,0.0,0.0
0.0,0.0,0.5408302721168317,2.2479295730590825,5.631243170524131,63.420630163075984,2082.112992267221,-0.053094405680894845,-0.0022002653199798797,-2.0381021013065252,1.5342662504741125,0.0,0.0,0.0,0.0
0.0,0.0,-0.44495747208075453,2.5010155799777003,5.80643334499625,63.37118317360104,2067.1451671511645,-0.054681082017893005,-0.0018074962494591348,-2.482829742653425,0.5802694801674346,0.0,0.0,0.0,0.0
0.0,0.0,-0.9282667875289918,2.827793622016905,5.979951515197755,63.19828277587892,2052.533342285159,-0.05582633689045908,-0.001368050330784134,-2.7808158969879146,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.6143082045778937,3.1709123484942374,6.1116767805449825,63.021488812504984,2038.4322210817927,-0.05630437512787021,-0.0008414267450665531,-2.112470933369227,-2.4895185937686843,0.0,0.0,0.0,0.0
0.0,0.0,0.6298407332404811,3.439381889674977,6.147584707840629,63.03682940939199,2025.4720220151178,-0.05596818442901839,-0.00028898820987109566,-2.7576122594916304,-2.205408272535903,0.0,0.0,0.0,0.0
0.0,0.0,1.830591043647456,3.6806246699119125,6.166511535644532,63.28851544127171,2013.9360899633311,-0.0548044455294706,0.00018935207481260202,-1.7008861230344188,-0.10722876811514094,0.0,0.0,0.0,0.0
0.0,0.0,1.9347090398271858,3.800233031312626,6.096071511507034,63.63621012369793,2003.3018925984734,-0.0529134013534834,0.0005336968018430354,-0.28535793721675917,0.46536687885721423,0.0,0.0,0.0,0.0
0.0,0.0,1.130773989521728,3.7474662673716637,5.914885589054653,63.886021361059065,1993.2121233258952,-0.05045519183788979,0.0007465158848148367,-0.3848901792448384,1.7071397645132882,0.0,0.0,0.0,0.0
0.0,0.0,-0.1083057684202991,3.747186067057592,5.865230541603236,63.89903019923791,1983.6215054381137,-0.04761540897044483,0.0008932287044658176,-1.9017606436037557,1.223207120801885,0.0,0.0,0.0,0.0
0.0,0.0,-1.1223313584923729,3.979603305459021,6.018087695042291,63.72631231943769,1974.3325322469102,-0.04430283761272827,0.0010636201380596084,-1.3977910354733485,0.5288508708278338,0.0,0.0,0.0,0.0
0.0,0.0,-1.6175365087597862,4.142449600752008,6.03304610141488,63.45993379104968,1965.4147580168994,-0.04045244756826131,0.0013327915438038954,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.3433059504691582,4.084511280059814,5.8779944054623865,63.20429562507792,1957.3809009308507,-0.03642325555073458,0.0017083773112043126,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.9326580575868205,4.053803845947865,5.798127436170391,63.05368730133656,1949.179582184436,-0.0316819439039511,0.002215037766076986,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.6337512958049776,4.080574760437013,5.785366525650026,62.99742668151856,1941.4611914062518,-0.026768747568130496,0.002781797838397282,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.4072619308816625,4.117219762599216,5.777790302925923,62.97086999771444,1934.0412493766623,-0.021659291606951278,0.0033960012084942744,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.23660865045608395,4.146271238935755,5.758818403203437,62.954260237673495,1926.6097905585132,-0.01614258462127217,0.004066236683742115,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.12043508506835768,4.150205693346388,5.714923625296735,62.94630870413272,1919.392089843749,-0.010339058519519346,0.004764064551984983,0.6556155022154465,-0.14078713477926058,0.0,0.0,0.0,0.0
0.0,0.0,0.03530036310665312,3.9760113143920934,5.526585254669189,62.94840827941896,1912.4161059570345,-0.004593143146485039,0.005460725026205126,0.715604426860809,-1.5785735595226291,0.0,0.0,0.0,0.0
0.0,0.0,0.613389061946495,3.858504669339046,5.47317160812079,63.00197361964806,1905.2568239698235,0.0008703341682477628,0.006120133195437608,0.054353888128318074,-0.5412220113417671,0.0,0.0,0.0,0.0
0.0,0.0,0.8469918124815996,3.972206788904528,5.599694981294519,63.1358440623564,1898.0950401156567,0.0067312845905475194,0.0067697211132183525,0.9578193630657935,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.644893964131673,3.792188569903374,5.405285338560741,63.256381273269625,1890.7390569051124,0.012868214689660823,0.007397012775375773,1.5512029156088827,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4490178270886344,3.3340984334548307,5.062561839818955,63.3097403049469,1883.2331822713243,0.018648767106545467,0.00798016697323568,1.3185742373267817,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.293984286189079,3.0555063581466664,5.0032573890686045,63.33322113037109,1874.9107812500008,0.023899007700383647,0.008530869651585761,0.33921554467175175,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18042283624410613,3.16424053668976,5.2518298339843765,63.34786582946779,1865.9156201171863,0.028632105849683266,0.009049038235098044,0.1979190607368947,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.10323253770669308,3.2227706441692265,5.3295544830023065,63.35638719446521,1856.5320733762248,0.033129220353622056,0.009563971876951955,1.8108232839434757,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.049987868576937794,2.7282975206569757,4.910097813119692,63.35962770423112,1846.7088174625321,0.037178018263408115,0.01008950061715987,2.285202697831756,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.009567570791907868,2.020311409776861,4.494122451001947,63.359754995866226,1836.1783752441406,0.0402709020471031,0.010621006431227377,1.8179013024676907,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.02072783012914919,1.6354095054709383,4.490690563036047,63.357217456983506,1824.4617654551612,0.0419802225154379,0.01113855255686718,0.2829690394194226,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.04071890012077663,1.7868241434511958,4.913005922151646,63.35156415856403,1810.7081113068948,0.04266096773030964,0.011686013302887243,0.057307906448841,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.048544268123805516,1.9241485421856266,5.115685323874157,63.34425123532611,1796.2206649780276,0.04252708819694819,0.012244344029265138,0.4300062336648504,-0.12756971890727672,0.0,0.0,0.0,0.0
0.0,0.0,-0.05153551922800639,1.8213954518238695,5.0600250462691,63.337422927220665,1781.6669362386074,0.04187605941357713,0.012808305618818837,0.08534643659368164,-0.06693034044777367,0.0,0.0,0.0,0.0
0.0,0.0,-0.05356009371578694,1.8117347145080558,5.104554986953732,63.33108375549316,1766.559826660158,0.040996974855661374,0.013399654235690818,0.029989168606698532,-0.24774346068501477,0.0,0.0,0.0,0.0
0.0,0.0,-0.0029357361032607797,1.799674607337787,5.111451960624533,63.3260575152458,1751.5765069190506,0.03993994869450306,0.013989579804400156,0.20803813414370773,-1.6254768878855583,0.0,0.0,0.0,0.0
0.0,0.0,0.5620917888979117,1.7436555450161297,5.091424177090327,63.36531798044842,1736.1395085652684,0.03863052433977524,0.01459918231315289,0.0,-1.2642093723018963,0.0,0.0,0.0,0.0
0.0,0.0,1.0603975823947367,1.7504790851048047,5.120808572185282,63.493775270423086,1721.3457654057738,0.03727045442376819,0.015127305245521134,0.20159650943717178,-0.37508631968984946,0.0,0.0,0.0,0.0
0.0,0.0,0.9512479353924196,1.5656477869773404,4.954520498003278,63.66205020826692,1705.6319081831955,0.03550014272332192,0.01559205799914747,2.0940475171926036,-0.03089324400133016,0.0,0.0,0.0,0.0
0.0,0.0,0.6306717557751614,0.8632107156774269,4.432905352633934,63.755087313444726,1690.2496258279555,0.03272285749730856,0.015965372971866433,1.9512687144072205,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.36062314254896966,0.22185406210471198,4.200909935698218,63.78772899082727,1672.6092753507664,0.028104792292020772,0.01631239565963647,-0.44336765639636017,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.16729797377270106,0.4072559585376662,4.72942506050577,63.79773805579362,1653.4293785873726,0.022149476697858505,0.016624397465160926,-3.134656876933821,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.044572595427645044,0.9841942013578209,5.300905704498291,63.796830765744474,1633.8310910488688,0.015722561370026547,0.016917462044573846,-0.33175482141210716,-0.4459935477439398,0.0,0.0,0.0,0.0
0.0,0.0,0.11623276146533708,1.0916370723558524,5.28733128050099,63.795568217401936,1614.7654365871274,0.009062738299531749,0.017208628396949067,-2.66326361635457,-1.2096338012944094,0.0,0.0,0.0,0.0
0.0,0.0,0.35257697291672235,1.363420384625593,5.457988152901332,63.83674685160316,1595.5073140462246,0.002689238070161054,0.017499641709340128,-3.291881427168846,-1.592406012117861,0.0,0.0,0.0,0.0
0.0,0.0,0.8907674310055176,1.7398803386282438,5.639157234354222,63.931810500773985,1577.213160738032,-0.0027090882723952597,0.017744974649332942,-1.935999068808047,-1.8815196118456243,0.0,0.0,0.0,0.0
0.0,0.0,1.4353929615020775,1.8216820621490486,5.52016764640808,64.12973342895508,1559.7128808593768,-0.00690774141810828,0.01787973076105117,-0.37681424558162746,0.3652476596832274,0.0,0.0,0.0,0.0
0.0,0.0,0.8024820266664042,1.689068841934204,5.308023538589477,64.3151824951172,1543.1692285156255,-0.011407096162438396,0.01789080604910852,-0.5515502285957335,2.5172678112983684,0.0,0.0,0.0,0.0
0.0,0.0,-0.726321617917467,1.5761259421706175,5.197704354921975,64.29214731852214,1526.8990478515655,-0.015520065906457622,0.017840999954690514,-0.40310005719463055,0.8996619102545095,0.0,0.0,0.0,0.0
0.0,0.0,-1.643771166386811,1.4792092312937197,5.147616096164871,64.05208189591119,1510.1801014775808,-0.019522408347414883,0.017873989013226142,-1.7333650588989271,-1.9017012222953449,0.0,0.0,0.0,0.0
0.0,0.0,-1.3397548645734771,1.6291451056798312,5.346428533395133,63.81243824958801,1493.6047286987302,-0.02400912511317679,0.018061638576909882,-4.234286258618035,-2.2740998963514967,0.0,0.0,0.0,0.0
0.0,0.0,-0.3782771005256416,2.124960141877334,5.742839803298313,63.70938340822854,1476.6451492309582,-0.02820714419552438,0.01838190387934447,-2.041569574425617,-3.754964450995128,0.0,0.0,0.0,0.0
0.0,0.0,1.3572844700379807,2.302047447724777,5.722708355296742,63.829335646195815,1461.114657315341,-0.031721745194359253,0.018717721612616,-1.7638160315426914,-4.5563456795432336,0.0,0.0,0.0,0.0
0.0,0.0,3.774949611402028,2.3520982265472408,5.6721368116490956,64.26414175594559,1445.8766180300265,-0.03465487143280458,0.01889957136967603,-2.7732763337154003,-2.190296607858995,0.0,0.0,0.0,0.0
0.0,0.0,5.01255603546792,2.5075089576396516,5.728160939318066,64.97537312609086,1430.9288122298883,-0.036853163641818024,0.018661217605497004,-1.3453467982880634,2.6663799133706596,0.0,0.0,0.0,0.0
0.0,0.0,3.9490411678949986,2.528199414412182,5.679560879866281,65.57151254018146,1416.8564910888683,-0.038650892674922936,0.017910190392285568,-2.581711366772652,3.704828103383384,0.0,0.0,0.0,0.0
0.0,0.0,1.8299270598393573,2.7620738227412396,5.823227504514302,65.87363390652638,1402.4982242224357,-0.03982923060374439,0.016691152146964698,-2.1379272015589565,2.353650769535102,0.0,0.0,0.0,0.0
0.0,0.0,0.3673850423565099,2.8713725875405713,5.772493231530281,65.86366915235335,1389.4178993374708,-0.040251242179496605,0.015303178799941267,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.01499550159465758,2.724597799017076,5.571964730607704,65.78683585308968,1376.3410982172545,-0.04028311855298409,0.01379790343344211,-3.0927414589739874,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.13993503881825325,2.975192832946777,5.791751342349581,65.75841013590492,1363.9092664930572,-0.039528710560666196,0.01231128643784257,-4.0470278739929215,1.5003774325052917,0.0,0.0,0.0,0.0
0.0,0.0,-0.676272585036907,3.4741844167100635,6.119941863607853,65.70447897403798,1351.5024699758983,-0.03763558961292531,0.010773946432040098,-2.4193766878006326,0.8329626321792601,0.0,0.0,0.0,0.0
0.0,0.0,-0.9812714656194053,3.6271685709555936,6.018657217423123,65.56016635894775,1340.313659667971,-0.034592402090008065,0.009332580026239096,-0.13748482055962072,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.794959083199501,3.4321228067080187,5.719454785188041,65.4214941660563,1330.0434239705412,-0.030681607507479707,0.007991641750171107,-0.6606902768835426,0.4366473046441865,0.0,0.0,0.0,0.0
0.0,0.0,-0.6435850163300832,3.333111469944317,5.611865530411404,65.33538659413655,1319.4841461181643,-0.025744639414673035,0.006625139940297182,-0.46668527151147526,0.9037920981645597,0.0,0.0,0.0,0.0
0.0,0.0,-0.6944531137528627,3.299928297167239,5.593858024348382,65.2727747378142,1309.4521272078812,-0.02079440191712068,0.00537507108453172,-0.7540189520172452,1.567169567813042,0.0,0.0,0.0,0.0
0.0,0.0,-1.1904683498044795,3.337975397706035,5.6450219849745435,65.15840005874635,1298.97966003418,-0.015462575363926574,0.0041464265911296165,-1.4402058472235986,2.262611954162517,0.0,0.0,0.0,0.0
0.0,0.0,-1.9780539969603206,3.438291713595392,5.71485545237859,64.93324756622313,1288.8756434122733,-0.009938755829352847,0.0030939876645182042,-0.2552269697189325,0.1903699189424515,0.0,0.0,0.0,0.0
0.0,0.0,-2.223325802355398,3.3749872032476933,5.61873705533086,64.63162247015504,1278.6584422831645,-0.004011905229441318,0.002245213560835998,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.230859644869541,3.310733536456494,5.563317258307273,64.35222771827212,1268.7645419506323,0.0020946837030350724,0.0016647857574230574,0.18908215076365384,-0.008100847456049415,0.0,0.0,0.0,0.0
0.0,0.0,-2.2077280627356615,3.184045224719582,5.446154965294731,64.08941396077472,1258.7502468532991,0.00831032827910448,0.0013376597522033,1.145002787643007,-0.44311696704890985,0.0,0.0,0.0,0.0
0.0,0.0,-2.1778598643363805,2.7850292489883746,5.156272096836821,63.84122889092629,1248.4692980177883,0.013855180722918895,0.001273978246435317,0.4980345051339332,-0.8017604014974958,0.0,0.0,0.0,0.0
0.0,0.0,-1.886138188342252,2.6200726876656213,5.168688197930654,63.60123006502787,1237.6069920857774,0.018642860270726182,0.0014758703982806478,0.05410772375762471,-1.9725441237290686,0.0,0.0,0.0,0.0
0.0,0.0,-1.1565057732621018,2.6960658297246822,5.342217425910796,63.432967361138765,1225.5732695910417,0.022518631374957614,0.0018597679398003285,0.9426565814991391,-1.0724484069006777,0.0,0.0,0.0,0.0
0.0,0.0,-0.6938022263348103,2.4256020585695905,5.122328847646712,63.361121972401946,1214.0066782633487,0.025655228916245196,0.0023995478307672394,1.385581100980443,-1.2478802377978966,0.0,0.0,0.0,0.0
0.0,0.0,-0.12556093487333767,2.0371784200059624,4.943938184291755,63.34047828836644,1201.3990946018973,0.027554796374541623,0.0030680065132439338,0.0,-1.930012865269435,0.0,0.0,0.0,0.0
0.0,0.0,0.593110542744398,2.1526403923829416,5.209901958703994,63.40856329600015,1188.0533523559602,0.02860817239464571,0.0037519147881539144,0.1432697599132856,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.577941646799445,2.19440605243047,5.278307378292083,63.52737013498943,1174.0662968953477,0.028712928683186586,0.0043820976085649915,0.963723078370092,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.377627470220129,1.9511576890945406,5.0904463827610025,63.589725971221924,1160.5536626180026,0.027861377301936347,0.004924099058068,0.4508812849720327,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.20481726796703162,1.8424059609149341,5.097099202744506,63.60765270476644,1145.912408057682,0.026206046025803745,0.005464450951586313,0.630072690070944,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.07959880900322186,1.7554445266723644,5.075869248837841,63.60720350304428,1131.3550527144464,0.023645596768783073,0.005975338820444037,1.0685820920126787,0.0,0.0,0.0,0.0,0.0
